Past_PatTrans_Meth_Yr_Round,Pasture,Patch,Past_Pat,Past_Pat_Yr,Past_PatTrans,Past_PatTrans_Method,SweepVac,Round,Year,StartTime,Temp,Winds,OrdinalSamplingDate,Hemipterans,Hoppers,Zoophages,Phytophage,Hymenoptera,Dipt,Aphi,Penta,Heteroptera,Past_Pat_ImageYear,Fescue,Robel,Forb,WSG,Legume,Woody,Bare,Litter,Litter_Depth,HerbProp,CropProp,TreeProp,WaterProp,ImpSurProp,Tree_kmHa,ImageYear,Herb_ha,Crop_ha,ImpSur_ha,Tree_ha,Tree_mHa,Water_ha,FireTreat,TSF,HerbExp_14-18,HerbTreat_14-18,HerbYesNo_alltime,TSH,GrazingTreat,GrazingYesNo,Cole_Ad,Lepi_Ad,Lepi_La,Cole_La,Orth,Aran
RIE_W2_Sweep_2016_2,RIE,W,RIE_W,RIE_W_2016,RIE_W2,RIE_W2_Sweep,Sweep,2,2016,15.2,95,1,206,147,102,1,146,50,35,1,8,46,RIE_W_2016.17,10.83333333,9.166666667,51,6.833333333,19.93333333,5.2,21.76666667,73.96666667,0.916666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,0,No,,Yes,0.5,None,No,6,2,4,3,43,35
RIE_W2_Vacuum_2015_1,RIE,W,RIE_W,RIE_W_2015,RIE_W2,RIE_W2_Vacuum,Vacuum,1,2015,10.58,85,0,160,24,19,2,22,4,10,0,0,5,RIE_W_2016.17,11.73333333,8.333333333,38.2,2.866666667,32.2,5,9.233333333,91.7,3.616666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,5,No,,Yes,0.5,None,No,1,0,2,0,4,0
RIE_W2_Vacuum_2015_2,RIE,W,RIE_W,RIE_W_2015,RIE_W2,RIE_W2_Vacuum,Vacuum,2,2015,13.3,85,1,212,28,19,0,28,8,4,0,0,9,RIE_W_2016.17,11.73333333,8.333333333,38.2,2.866666667,32.2,5,9.233333333,91.7,3.616666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,5,No,,Yes,0.5,None,No,1,1,0,0,10,6
RIE_W2_Vacuum_2016_1,RIE,W,RIE_W,RIE_W_2016,RIE_W2,RIE_W2_Vacuum,Vacuum,1,2016,13.18,80,4,176,63,38,0,63,19,4,1,1,24,RIE_W_2016.17,10.83333333,9.166666667,51,6.833333333,19.93333333,5.2,21.76666667,73.96666667,0.916666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,0,No,,Yes,0.5,None,No,6,0,6,0,3,5
RIE_W2_Vacuum_2016_2,RIE,W,RIE_W,RIE_W_2016,RIE_W2,RIE_W2_Vacuum,Vacuum,2,2016,15.2,95,1,206,135,91,4,131,52,14,11,0,33,RIE_W_2016.17,10.83333333,9.166666667,51,6.833333333,19.93333333,5.2,21.76666667,73.96666667,0.916666667,0.656814879,0.075471726,0.238899474,0.015971348,0.012842574,0.564301295,2016.17,294.056308,33.78872459,5.749626019,106.9553988,564.3012948,7.150379278,PB,0,No,,Yes,0.5,None,No,9,1,3,5,7,33
RIN_E1_Sweep_2015_1,RIN,E,RIN_E,RIN_E_2015,RIN_E1,RIN_E1_Sweep,Sweep,1,2015,10.75,70,0,168,65,55,1,64,9,67,0,8,10,RIN_E_2016.17,0,4.766666667,26.36666667,38.23333333,2.566666667,3.966666667,8.466666667,91.26666667,4.675,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,3,No,,No,,None,No,39,1,1,3,41,5
RIN_E1_Sweep_2015_2,RIN,E,RIN_E,RIN_E_2015,RIN_E1,RIN_E1_Sweep,Sweep,2,2015,10.67,80,0,204,29,2,0,29,0,13,0,0,27,RIN_E_2016.17,0,4.766666667,26.36666667,38.23333333,2.566666667,3.966666667,8.466666667,91.26666667,4.675,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,3,No,,No,,None,No,0,0,0,0,3,6
RIN_E1_Sweep_2016_1,RIN,E,RIN_E,RIN_E_2016,RIN_E1,RIN_E1_Sweep,Sweep,1,2016,11.92,80,1,176,23,20,1,22,0,1,0,0,18,RIN_E_2016.17,0,4.766666667,24.73333333,42.06666667,5.633333333,13.4,2,95.63333333,7.333333333,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,4,No,,No,,None,No,2,0,1,0,18,7
RIN_E1_Sweep_2016_2,RIN,E,RIN_E,RIN_E_2016,RIN_E1,RIN_E1_Sweep,Sweep,2,2016,11.18,85,0,207,13,3,0,13,5,2,0,0,10,RIN_E_2016.17,0,4.766666667,24.73333333,42.06666667,5.633333333,13.4,2,95.63333333,7.333333333,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,4,No,,No,,None,No,1,0,0,0,18,6
RIN_E1_Sweep_2017_1,RIN,E,RIN_E,RIN_E_2017,RIN_E1,RIN_E1_Sweep,Sweep,1,2017,11.8,85,4,167,41,38,0,41,10,5,0,2,20,RIN_E_2016.17,0,5.4,35.76666667,35.83333333,14.66666667,8.966666667,79.86666667,13.13333333,0.066666667,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,0,No,,No,,None,No,33,0,2,2,2,3
RIN_E1_Sweep_2017_2,RIN,E,RIN_E,RIN_E_2017,RIN_E1,RIN_E1_Sweep,Sweep,2,2017,9.57,75,4,206,42,27,0,42,6,3,0,2,17,RIN_E_2016.17,0,5.4,35.76666667,35.83333333,14.66666667,8.966666667,79.86666667,13.13333333,0.066666667,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,0,No,,No,,None,No,13,0,1,0,21,5
RIN_E1_Vacuum_2015_1,RIN,E,RIN_E,RIN_E_2015,RIN_E1,RIN_E1_Vacuum,Vacuum,1,2015,12.67,85,0,155,17,13,0,17,1,8,0,2,4,RIN_E_2016.17,0,4.766666667,26.36666667,38.23333333,2.566666667,3.966666667,8.466666667,91.26666667,4.675,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,3,No,,No,,None,No,39,0,5,0,5,3
RIN_E1_Vacuum_2015_2,RIN,E,RIN_E,RIN_E_2015,RIN_E1,RIN_E1_Vacuum,Vacuum,2,2015,10.67,80,0,204,16,5,0,16,0,6,0,0,11,RIN_E_2016.17,0,4.766666667,26.36666667,38.23333333,2.566666667,3.966666667,8.466666667,91.26666667,4.675,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,3,No,,No,,None,No,0,0,0,0,1,8
RIN_E1_Vacuum_2016_1,RIN,E,RIN_E,RIN_E_2016,RIN_E1,RIN_E1_Vacuum,Vacuum,1,2016,11.92,80,1,176,6,4,0,6,2,1,0,0,5,RIN_E_2016.17,0,4.766666667,24.73333333,42.06666667,5.633333333,13.4,2,95.63333333,7.333333333,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,4,No,,No,,None,No,4,0,0,0,1,2
RIN_E1_Vacuum_2016_2,RIN,E,RIN_E,RIN_E_2016,RIN_E1,RIN_E1_Vacuum,Vacuum,2,2016,11.18,85,0,207,6,2,0,6,3,1,0,0,4,RIN_E_2016.17,0,4.766666667,24.73333333,42.06666667,5.633333333,13.4,2,95.63333333,7.333333333,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,4,No,,No,,None,No,1,0,1,0,8,11
RIN_E1_Vacuum_2017_1,RIN,E,RIN_E,RIN_E_2017,RIN_E1,RIN_E1_Vacuum,Vacuum,1,2017,11.8,85,4,167,4,2,0,4,0,0,0,1,2,RIN_E_2016.17,0,5.4,35.76666667,35.83333333,14.66666667,8.966666667,79.86666667,13.13333333,0.066666667,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,0,No,,No,,None,No,3,1,0,0,1,4
RIN_E1_Vacuum_2017_2,RIN,E,RIN_E,RIN_E_2017,RIN_E1,RIN_E1_Vacuum,Vacuum,2,2017,9.57,75,4,206,9,5,0,9,4,0,0,1,4,RIN_E_2016.17,0,5.4,35.76666667,35.83333333,14.66666667,8.966666667,79.86666667,13.13333333,0.066666667,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,0,No,,No,,None,No,3,0,0,0,1,1
RIN_E2_Sweep_2015_1,RIN,E,RIN_E,RIN_E_2015,RIN_E2,RIN_E2_Sweep,Sweep,1,2015,11.02,70,0,168,21,19,0,21,44,20,0,1,2,RIN_E_2016.17,0,4.766666667,26.36666667,38.23333333,2.566666667,3.966666667,8.466666667,91.26666667,4.675,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,3,No,,No,,None,No,21,1,0,0,19,7
RIN_E2_Sweep_2015_2,RIN,E,RIN_E,RIN_E_2015,RIN_E2,RIN_E2_Sweep,Sweep,2,2015,11.03,80,0,204,17,10,0,17,4,8,0,1,7,RIN_E_2016.17,0,4.766666667,26.36666667,38.23333333,2.566666667,3.966666667,8.466666667,91.26666667,4.675,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,3,No,,No,,None,No,1,0,0,0,16,3
RIN_E2_Sweep_2016_1,RIN,E,RIN_E,RIN_E_2016,RIN_E2,RIN_E2_Sweep,Sweep,1,2016,12.3,80,1,176,49,43,0,49,20,6,0,1,35,RIN_E_2016.17,0,4.766666667,24.73333333,42.06666667,5.633333333,13.4,2,95.63333333,7.333333333,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,4,No,,No,,None,No,15,0,2,0,24,8
RIN_E2_Sweep_2016_2,RIN,E,RIN_E,RIN_E_2016,RIN_E2,RIN_E2_Sweep,Sweep,2,2016,11.53,85,0,207,12,7,0,12,10,2,0,3,5,RIN_E_2016.17,0,4.766666667,24.73333333,42.06666667,5.633333333,13.4,2,95.63333333,7.333333333,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,4,No,,No,,None,No,5,0,0,0,47,3
RIN_E2_Sweep_2017_1,RIN,E,RIN_E,RIN_E_2017,RIN_E2,RIN_E2_Sweep,Sweep,1,2017,12.08,85,4,167,23,22,0,23,38,2,0,0,5,RIN_E_2016.17,0,5.4,35.76666667,35.83333333,14.66666667,8.966666667,79.86666667,13.13333333,0.066666667,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,0,No,,No,,None,No,16,1,0,0,0,2
RIN_E2_Sweep_2017_2,RIN,E,RIN_E,RIN_E_2017,RIN_E2,RIN_E2_Sweep,Sweep,2,2017,9.82,75,4,206,24,11,0,24,6,4,0,3,13,RIN_E_2016.17,0,5.4,35.76666667,35.83333333,14.66666667,8.966666667,79.86666667,13.13333333,0.066666667,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,0,No,,No,,None,No,6,1,2,1,9,6
RIN_E2_Vacuum_2015_1,RIN,E,RIN_E,RIN_E_2015,RIN_E2,RIN_E2_Vacuum,Vacuum,1,2015,13,85,0,155,7,6,0,7,4,8,0,1,1,RIN_E_2016.17,0,4.766666667,26.36666667,38.23333333,2.566666667,3.966666667,8.466666667,91.26666667,4.675,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,3,No,,No,,None,No,42,0,0,0,3,1
RIN_E2_Vacuum_2015_2,RIN,E,RIN_E,RIN_E_2015,RIN_E2,RIN_E2_Vacuum,Vacuum,2,2015,11.03,80,0,204,11,6,0,11,3,5,0,0,5,RIN_E_2016.17,0,4.766666667,26.36666667,38.23333333,2.566666667,3.966666667,8.466666667,91.26666667,4.675,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,3,No,,No,,None,No,0,0,0,0,4,10
RIN_E2_Vacuum_2016_1,RIN,E,RIN_E,RIN_E_2016,RIN_E2,RIN_E2_Vacuum,Vacuum,1,2016,12.3,80,1,176,11,9,0,11,2,5,0,0,8,RIN_E_2016.17,0,4.766666667,24.73333333,42.06666667,5.633333333,13.4,2,95.63333333,7.333333333,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,4,No,,No,,None,No,2,0,1,0,11,4
RIN_E2_Vacuum_2016_2,RIN,E,RIN_E,RIN_E_2016,RIN_E2,RIN_E2_Vacuum,Vacuum,2,2016,11.53,85,0,207,8,6,0,8,2,1,0,0,2,RIN_E_2016.17,0,4.766666667,24.73333333,42.06666667,5.633333333,13.4,2,95.63333333,7.333333333,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,4,No,,No,,None,No,0,0,0,0,4,4
RIN_E2_Vacuum_2017_1,RIN,E,RIN_E,RIN_E_2017,RIN_E2,RIN_E2_Vacuum,Vacuum,1,2017,12.08,85,4,167,5,3,0,5,2,0,0,1,3,RIN_E_2016.17,0,5.4,35.76666667,35.83333333,14.66666667,8.966666667,79.86666667,13.13333333,0.066666667,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,0,No,,No,,None,No,9,0,0,0,1,4
RIN_E2_Vacuum_2017_2,RIN,E,RIN_E,RIN_E_2017,RIN_E2,RIN_E2_Vacuum,Vacuum,2,2017,9.82,75,4,206,15,9,1,14,7,3,0,2,6,RIN_E_2016.17,0,5.4,35.76666667,35.83333333,14.66666667,8.966666667,79.86666667,13.13333333,0.066666667,0.497077018,0.225014791,0.254125928,0.014818084,0.008964179,0.514306751,2016.17,218.8317151,99.05984579,3.94636364,111.8756465,514.3067511,6.523469341,FB,0,No,,No,,None,No,2,0,1,0,0,6
RIN_S1_Sweep_2015_1,RIN,S,RIN_S,RIN_S_2015,RIN_S1,RIN_S1_Sweep,Sweep,1,2015,11.67,70,4,168,28,25,0,28,6,44,0,2,8,RIN_S_2016.17,0,4.4,23.66666667,43.7,2.866666667,1.166666667,18.66666667,81.43333333,4.483333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,3,No,,No,,None,No,18,0,4,0,8,6
RIN_S1_Sweep_2015_2,RIN,S,RIN_S,RIN_S_2015,RIN_S1,RIN_S1_Sweep,Sweep,2,2015,11.52,80,0,204,24,9,0,24,1,20,0,1,15,RIN_S_2016.17,0,4.4,23.66666667,43.7,2.866666667,1.166666667,18.66666667,81.43333333,4.483333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,3,No,,No,,None,No,0,0,0,1,15,9
RIN_S1_Sweep_2016_1,RIN,S,RIN_S,RIN_S_2016,RIN_S1,RIN_S1_Sweep,Sweep,1,2016,11.57,80,1,176,66,32,0,66,2,2,0,2,46,RIN_S_2016.17,0,5.166666667,21.46666667,45.5,1.2,8.466666667,7.866666667,86.83333333,5.583333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,4,No,,No,,None,No,0,1,0,0,25,12
RIN_S1_Sweep_2016_2,RIN,S,RIN_S,RIN_S_2016,RIN_S1,RIN_S1_Sweep,Sweep,2,2016,13.17,85,0,207,22,11,0,22,5,0,0,2,11,RIN_S_2016.17,0,5.166666667,21.46666667,45.5,1.2,8.466666667,7.866666667,86.83333333,5.583333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,4,No,,No,,None,No,1,0,1,0,18,4
RIN_S1_Sweep_2017_1,RIN,S,RIN_S,RIN_S_2017,RIN_S1,RIN_S1_Sweep,Sweep,1,2017,11.43,85,1,167,33,30,0,33,6,1,0,0,20,RIN_S_2016.17,0,5.433333333,36.26666667,37.06666667,16.16666667,0.933333333,86.2,7.366666667,0.033333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,0,No,,No,,None,No,3,0,2,0,5,6
RIN_S1_Sweep_2017_2,RIN,S,RIN_S,RIN_S_2017,RIN_S1,RIN_S1_Sweep,Sweep,2,2017,10.7,75,4,206,47,32,1,46,3,10,0,1,15,RIN_S_2016.17,0,5.433333333,36.26666667,37.06666667,16.16666667,0.933333333,86.2,7.366666667,0.033333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,0,No,,No,,None,No,9,1,5,0,11,9
RIN_S1_Vacuum_2015_1,RIN,S,RIN_S,RIN_S_2015,RIN_S1,RIN_S1_Vacuum,Vacuum,1,2015,11.63,80,1,155,4,4,0,4,1,7,0,0,0,RIN_S_2016.17,0,4.4,23.66666667,43.7,2.866666667,1.166666667,18.66666667,81.43333333,4.483333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,3,No,,No,,None,No,8,0,0,0,0,2
RIN_S1_Vacuum_2015_2,RIN,S,RIN_S,RIN_S_2015,RIN_S1,RIN_S1_Vacuum,Vacuum,2,2015,11.52,80,0,204,13,8,0,13,1,14,0,0,5,RIN_S_2016.17,0,4.4,23.66666667,43.7,2.866666667,1.166666667,18.66666667,81.43333333,4.483333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,3,No,,No,,None,No,0,1,0,0,1,5
RIN_S1_Vacuum_2016_1,RIN,S,RIN_S,RIN_S_2016,RIN_S1,RIN_S1_Vacuum,Vacuum,1,2016,11.57,80,1,176,10,5,2,8,2,3,1,1,6,RIN_S_2016.17,0,5.166666667,21.46666667,45.5,1.2,8.466666667,7.866666667,86.83333333,5.583333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,4,No,,No,,None,No,1,0,1,0,11,4
RIN_S1_Vacuum_2016_2,RIN,S,RIN_S,RIN_S_2016,RIN_S1,RIN_S1_Vacuum,Vacuum,2,2016,13.17,85,0,207,2,2,0,2,0,1,0,0,0,RIN_S_2016.17,0,5.166666667,21.46666667,45.5,1.2,8.466666667,7.866666667,86.83333333,5.583333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,4,No,,No,,None,No,1,0,0,0,0,2
RIN_S1_Vacuum_2017_1,RIN,S,RIN_S,RIN_S_2017,RIN_S1,RIN_S1_Vacuum,Vacuum,1,2017,11.43,85,1,167,8,8,0,8,1,0,0,0,6,RIN_S_2016.17,0,5.433333333,36.26666667,37.06666667,16.16666667,0.933333333,86.2,7.366666667,0.033333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,0,No,,No,,None,No,1,0,1,0,1,0
RIN_S1_Vacuum_2017_2,RIN,S,RIN_S,RIN_S_2017,RIN_S1,RIN_S1_Vacuum,Vacuum,2,2017,10.7,75,4,206,12,11,0,12,3,0,0,0,1,RIN_S_2016.17,0,5.433333333,36.26666667,37.06666667,16.16666667,0.933333333,86.2,7.366666667,0.033333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,0,No,,No,,None,No,0,0,0,1,3,2
RIN_S2_Sweep_2015_1,RIN,S,RIN_S,RIN_S_2015,RIN_S2,RIN_S2_Sweep,Sweep,1,2015,11.33,70,4,168,48,39,1,47,33,45,1,2,10,RIN_S_2016.17,0,4.4,23.66666667,43.7,2.866666667,1.166666667,18.66666667,81.43333333,4.483333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,3,No,,No,,None,No,31,0,3,0,12,5
RIN_S2_Sweep_2015_2,RIN,S,RIN_S,RIN_S_2015,RIN_S2,RIN_S2_Sweep,Sweep,2,2015,11.03,80,0,204,22,10,1,21,5,19,1,1,11,RIN_S_2016.17,0,4.4,23.66666667,43.7,2.866666667,1.166666667,18.66666667,81.43333333,4.483333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,3,No,,No,,None,No,6,0,0,0,9,7
RIN_S2_Sweep_2016_1,RIN,S,RIN_S,RIN_S_2016,RIN_S2,RIN_S2_Sweep,Sweep,1,2016,10.37,80,1,176,36,30,0,36,17,7,0,0,7,RIN_S_2016.17,0,5.166666667,21.46666667,45.5,1.2,8.466666667,7.866666667,86.83333333,5.583333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,4,No,,No,,None,No,10,1,1,0,24,5
RIN_S2_Sweep_2016_2,RIN,S,RIN_S,RIN_S_2016,RIN_S2,RIN_S2_Sweep,Sweep,2,2016,12.82,85,0,207,11,4,1,10,11,0,0,1,7,RIN_S_2016.17,0,5.166666667,21.46666667,45.5,1.2,8.466666667,7.866666667,86.83333333,5.583333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,4,No,,No,,None,No,0,2,0,0,18,2
RIN_S2_Sweep_2017_1,RIN,S,RIN_S,RIN_S_2017,RIN_S2,RIN_S2_Sweep,Sweep,1,2017,10.52,85,1,167,81,60,0,81,154,3,0,7,37,RIN_S_2016.17,0,5.433333333,36.26666667,37.06666667,16.16666667,0.933333333,86.2,7.366666667,0.033333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,0,No,,No,,None,No,25,1,6,0,9,8
RIN_S2_Sweep_2017_2,RIN,S,RIN_S,RIN_S_2017,RIN_S2,RIN_S2_Sweep,Sweep,2,2017,10.93,75,4,206,29,12,1,28,25,15,0,2,17,RIN_S_2016.17,0,5.433333333,36.26666667,37.06666667,16.16666667,0.933333333,86.2,7.366666667,0.033333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,0,No,,No,,None,No,23,0,0,0,8,4
RIN_S2_Vacuum_2015_1,RIN,S,RIN_S,RIN_S_2015,RIN_S2,RIN_S2_Vacuum,Vacuum,1,2015,11.35,80,1,155,21,15,0,21,6,10,0,2,6,RIN_S_2016.17,0,4.4,23.66666667,43.7,2.866666667,1.166666667,18.66666667,81.43333333,4.483333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,3,No,,No,,None,No,14,0,0,2,2,4
RIN_S2_Vacuum_2015_2,RIN,S,RIN_S,RIN_S_2015,RIN_S2,RIN_S2_Vacuum,Vacuum,2,2015,11.03,80,0,204,12,9,0,12,2,22,0,1,3,RIN_S_2016.17,0,4.4,23.66666667,43.7,2.866666667,1.166666667,18.66666667,81.43333333,4.483333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,3,No,,No,,None,No,1,0,0,0,5,5
RIN_S2_Vacuum_2016_1,RIN,S,RIN_S,RIN_S_2016,RIN_S2,RIN_S2_Vacuum,Vacuum,1,2016,10.37,80,1,176,14,13,0,14,0,0,0,0,2,RIN_S_2016.17,0,5.166666667,21.46666667,45.5,1.2,8.466666667,7.866666667,86.83333333,5.583333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,4,No,,No,,None,No,1,0,2,0,13,1
RIN_S2_Vacuum_2016_2,RIN,S,RIN_S,RIN_S_2016,RIN_S2,RIN_S2_Vacuum,Vacuum,2,2016,12.82,85,0,207,9,6,0,9,2,2,0,0,3,RIN_S_2016.17,0,5.166666667,21.46666667,45.5,1.2,8.466666667,7.866666667,86.83333333,5.583333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,4,No,,No,,None,No,0,0,0,0,1,4
RIN_S2_Vacuum_2017_1,RIN,S,RIN_S,RIN_S_2017,RIN_S2,RIN_S2_Vacuum,Vacuum,1,2017,10.52,85,1,167,11,7,1,10,5,2,0,2,7,RIN_S_2016.17,0,5.433333333,36.26666667,37.06666667,16.16666667,0.933333333,86.2,7.366666667,0.033333333,0.52046708,0.199966226,0.256573409,0.013214813,0.009778472,0.491804841,2016.17,206.8656085,79.4788694,3.886565692,101.9780432,491.8048409,5.252378952,FB,0,No,,No,,None,No,4,1,0,0,1,4
